Tweet,HateSpeech
vedno znova me preseneti vztrajnost prodajalcev na stantih sredi trgovskih centrov ki sredi leta prodajajo koledarje s strasnim popustom,0 ni sporni govor
blagajna svetovne nogometne zveze se hitro polni z globami,0 ni sporni govor
to je vido onega vietnamca kak šlape zamenja pa jih zaj ne pušča okoli,0 ni sporni govor
tole je pravi spomladanski pušlc živeli,0 ni sporni govor
zaprt izvoz ajdovščina prizadene samo migrante ki se vračajo z dela v novi gorici,0 ni sporni govor
spin se začne pri jeziku na radiu sem slišal da gre za agresivno davčno optimizacijo,0 ni sporni govor
počasi bomo postali normalna država počasi se bomo znebili vas lubadarjev,2 žalitev
tega si pa luka trst ne bo privoščila zdraharji bodo definitivno ostali tam kjer so,2 žalitev
če bi s slovenijo upravljali državniki ne bi nikoli privolili v prodajo nlb kaj takega lahko naredijo le lokalni politični aparatčiki,2 žalitev
ppolitiki v nemčiji so ponoreli upajmo da bodo volivci pametni,2 žalitev
udrihat čez migrante in navijat za fuzbal moštvo kjer ni enega slovenca,2 žalitev
gromozanski snežni plaz v švici,0 ni sporni govor
komentar na novico socialna trgovina v mariboru dokončno zaprla vrata,0 ni sporni govor
ajme ženo ne mi takih streljat bom zgubil še tisto malo ugleda ki ga imam,2 žalitev
paše lenarit po sobotni cesarovi solati po kmetu z imenom cesare in kozarčku refoska kdor kuha jaz ne pospravlja po kosilu,0 ni sporni govor
kam odložite neuporabne pokvarjene ali zastarele elektronske in električne naprave,0 ni sporni govor
članek o nemoralnosti homoseksualcev ste umaknili človeške narave pač ne morete spreminjati,0 ni sporni govor
pizdun očitno dela škodo kamorkoli pride oziroma čim odpe usta,2 žalitev
v pulo prihajajo destruction in pestilence rock hard,0 ni sporni govor
od irskih bab so pa najboljše derry girls par ur nazaj sem jih odkrila hilarious,0 ni sporni govor
sredozemski aksiom hitenja kdor hoče prehiteti čas mine predčasno avtor okto,0 ni sporni govor
seveda saj so bili prepričani da kradejo samo komunisti ko so se ujeli oni,0 ni sporni govor
ne morem gledat neodvisnih novinarjev na kako blatijo gnusobe rdeče vsaka palica ima dva konca,2 žalitev
štrukelj se bo gotovo žrtvoval in dal odpustiti z drugimi 7999 imi pohvalno,0 ni sporni govor
top 10 dražb cayenne za 5 jurjev stanovanja v kopru celju in vrhniki hiše v ljubljani in izoli,0 ni sporni govor
zaposleni so na božični zabavi prejeli rdeče kuverte ko so jih odprli so tekle solze sreče narobesvet,0 ni sporni govor
za razliko od desnih ki veselo blokirajo vse ki ne trobijo v isti rog,2 žalitev
dve človeški in dve pasji dekleti smo naredile huuuud krog in klepetale vso pot odklop,0 ni sporni govor
humanišarec naj gre v ta namen peš do santiaga vmes pa rešuje še svoje dobro ime pogrešal ga ne bo nihče,2 žalitev
sej sem vedla da ne bi smela prizgat kompa in vzet kartice fak fak fak,1 nespodobni govor
e pretiravat nonemci jih neuspesno vracajo s 3000 vred,0 ni sporni govor
blefiranje in šalabajzerstvo v tej deželi je res brezmejno kako dolgo še,2 žalitev
seveda imeli smo celo ljudsko armijo ki je zastonj streljala po nas to ste pozabili omeniti blagor ubogim na duhu,2 žalitev
levičarji imajo to enostavno poštimano zase zgolj koristi za vse ostale zgolj obveznosti,2 žalitev
cetrta veja oblasti ni avtonomna dela po diktatu splet je okno v svet,2 žalitev
hahahahalepo je bit spet doma kuharija z dobro družbo in še boljšo debilano od glasbe skol,1 nespodobni govor
saj ni res no mrhovinarji takoj po nesreči prosta ac brez težav do omejitve,2 žalitev
dobila se je klapa iz sš majca bloodamphonor trenirka s pederušo irokeza gojzarji in odvandrali so špricat prvo uro,1 nespodobni govor
o čem bi o vojski na meji volitve bodo in s tem spet gneča neznanih telovadcev ki edini vedo komu kaj koristi č,2 žalitev
v streljanju pred mošejama v christchurchu 40 mrtvih kmalu tudi na brezju,2 žalitev
po pricevanju nekaterih hr medijev je bil njegov oce eksekutor on pa paradira z titovko,0 ni sporni govor
pariški gasilci so bolj pametni kot trump tako kot naši gasilci od naših politikov,2 žalitev
nč ne štekate to je njihov upor proti naši generaciji pa ne morejo bit rokerji punkerji in metalci tko kot fotri in mame,0 ni sporni govor
ma majo seveda ampak tiste ne dobiš v hrbet ko greš ven iz butege,0 ni sporni govor
lucija ob večerji namesto prtička uporablja šmirgl papir ne zanima s čim si briše rit verjetno z bor mašino,2 žalitev
šle so skozi usposabljanje aspirinov lekadolov apaurinov in vijager,0 ni sporni govor
vprašanje za zinko če si zadnjič ni upala poklicat ker se je bala da ne bi testa nardila,0 ni sporni govor
naj gre tovarišica na odprto kuhinjo v luton ali malmo in bo doživela pestrost neobrezanih okusov,2 žalitev
posnetek predstave zamorc s krono,0 ni sporni govor
tist ki tole neumnost sprejme in požegna je mal za k andreju perku če mene vprašaš,2 žalitev
z blokado nove24tv očitno saj so vsi posnetki na 3 prirejeni in zmanipulirani,2 žalitev
naj kupim in posledično zmažem vse naenkrat 4 že pakirane krofe ali se postavim v doooolgo vrsto za 1,0 ni sporni govor
hrvaška pa ne v nedogled gojiti školjke in ribariti istra je še pod vprašajem,0 ni sporni govor
iščete božično darilce zase ali za svoje bližje pokukajte v album dodani so novi paketki in omogočite lažje,0 ni sporni govor
mu bodo že spisali ustrezen tekst pa ga bo profesionalno interpretiral,2 žalitev
beauty danes vam tako predstavljamo 5 znakov da uporabljate napačen tekoči puder če jih zaznate pri nanosu,0 ni sporni govor
jaz pa ne upam prvi zaspat ker je moja terorist pa skrivam tale account pred njo,2 žalitev
ne mi je na pošti čudežno uspelo najti okence za oddajo in prevzem pošiljk p,0 ni sporni govor
šok po prihodu v apartma na hrvaškem umazanija golobji iztrebki in plesen,0 ni sporni govor
nejca so našli mrtvega brez znakov kaznivega dejanja,0 ni sporni govor
a vaša nabijanja okrog partizanskih praznikov ki jih večina od nas praznuje so pa v redu saj veš kdor se meča loti,2 žalitev
policisti ukrepali proti vardistom sedmim osebam zasegli domnevno orožje,0 ni sporni govor
trumpova administracija si prizadeva za smrtne kazni za preprodajalce drog,0 ni sporni govor
jurček cekuta je lik ki si ga niti partljič ne more zmislit drnovšku je psa prodal slika avte azil hoče v bosni ker je podkupoval,2 žalitev
vidite tako se delajo pravi politiki ne pa zahojeno županovanje,2 žalitev
srečnež je tisti na katerega lajajo bedaki kajti njegova duša nikoli ne bo njihova crzafon,0 ni sporni govor
zastava v se visi in bo se do 15ga,0 ni sporni govor
laž je njihovo vodilo ne smemo jim več dopustiti da z lažmi spodbujajo nasilje so pa prave podlasice resnica jih ubija,2 žalitev
prosil sem boga za novo kolo ker pa vem da bog ne deluje na tak način sem ga ukradel in ga raje prosil odpuščanja,0 ni sporni govor
cr7 moško spodnje perilo zagotavlja udobje v vsaki situaciji,0 ni sporni govor
od kdaj zadnji branilec ne dobi vec rdecega kartona za roja nisem siguren tole je bil pa ocitno zadnji v obrambi,0 ni sporni govor
napoved cez 10 let bodo elektricnimi avti sami vozili po mestih in dezelah simply,0 ni sporni govor
ne žalit opic z opicami mamo samo skupnega prednika,0 ni sporni govor
sarca prosim za nasvet namreč bom praznoval božič a stem motim vrrska čustva turistov v slo,2 žalitev
razvijalci se že ukvarjajo z vašo težavo hvala da ste opozorili nanjo,0 ni sporni govor
to da moraš biti povsod posttežen kot da si king je hohštaplerski mit,0 ni sporni govor
v zda letnik 20 000 pri nas pa davkoplačevalci častimo in v zahvalo izsiljevanje,2 žalitev
saj imajo sž svojo varnostno službo še posojajo jo kot sponzorsko kompenzacijo za hokejske tekme v hali tivoli,0 ni sporni govor
prišla sem do momenta ko nimam časa niti jamrat bi blo smešno pa je samo res,0 ni sporni govor
zmago mora na policijo ker je povedal da so pripadniki levice idioti ki bi jih bilo potrebno izgnati v venezuelo,2 žalitev
vam ne mladim oni so žrtve vi bi morali vedeti bolje kot da vlačite mladoletnike v vašo agitacijo,2 žalitev
kar sem pa danes doživel v klubu kmš pa nikdar ne bom prebolel škrtice do kraja lastne kupone izdajajo a jih ne moreš vnovčiti stamota,2 žalitev
bravo neverjetno ste zadeli z naslovom,0 ni sporni govor
pa naj ovadijo še te ki čečkajo po fasadah,2 žalitev
prigrizki za tiste dni ali pa noči ko vam preprosto paše,0 ni sporni govor
sam drevo pod katerim stojijo požgat me zanima če bodo še mirno stali s svojimi šalčki v rokah,3 nasilje
stanovanja se lahko oddajajo po neprofitnih najemninah,0 ni sporni govor
se ob aferi kdo spomni na za katerega se se danes ne ve koliko je stal z bo isto,2 žalitev
če bi bil trump obama potem bi trump trumpa danes proglasil za izdajalca nacije,2 žalitev
komunisti dopuščajo tovariško kritiko le do neke meje ko ta ogroža režim je povračilni ukrep strašen,2 žalitev
ce ne bi fural socialmedijev bi po moji oceni dobil od 1015 manj verjemi mi sem z ulice in vidim,2 žalitev
joj če bi se to dogajalo v bi bil pogromsami komunisti globoke države lahko to delajoslovenci zbuditi se,2 žalitev
kaj je to drgač sem že nekje zasledila zgleda fajn za mal možgane kravžljat,0 ni sporni govor
danes vabljeni na domači makaronflajš ki ga bo to dopoldne za vas pripravljala teta tončka samo v harvey norman,0 ni sporni govor
nov papir z vsebnostjo bombažnih surovin fedrigoni je predstavil nov papir materica 15 odstotkov sestavin pred,0 ni sporni govor
stari pregovori reki in skovanke pridobivajo skozi čas dodatne druge pomene npr perica reže raci rep ška,0 ni sporni govor
to pa zagotovo policija lovi vse tiste ki jih lahko lovi iz avta ne pa peš,0 ni sporni govor
spat ne bom mogla ministrici sem napisala kar mislim pa upam da se jutri kaj premakne bog nam pomagaj,0 ni sporni govor
še nisi blokiran mene je blokiral ker ni prenesel mojih linkov z dokazi da marksizem in nacizem nista eno in isto,2 žalitev
junaski hostarji so s svojimi krvavozvezdastimi trebuhi raje zbezali v bliznjo vlazno hostobolje za njih,2 žalitev
komu najpred veselo kozarec zase vzdignimo da koder sonce hodi noben naj vam ne usmrti strup ker po nas njih roke sinov sloveče matere,0 ni sporni govor
tolažilna nagrada za davkoplačevalce je da ta insta blok stane mnogo manj kot blok 6,2 žalitev
uf še en referendum je mimo še ena nebuloza ki sem jo zahvaljujoč svoji pregovorni lenobi gladko in brez kančka obžalovanja preskočil,2 žalitev
kmalu po vzletu z moskovskega letališča domodedovo z radarjev izginilo rusko potniško letalo an148 z 71 ljudmi na krovu,0 ni sporni govor
moj frend mornar mi je dns 3x čestital za rdse vidi da preveč v fb gleda in še kaj,0 ni sporni govor
začnemo ob 12 uri dobrodošli pri nas ekipa ob železnici vas pričakuje,0 ni sporni govor
vsi ki zaostajo za krog sedaj prehitijo varnostni avtomobil,0 ni sporni govor
ena najpomembnejših nalog rdečih trobil je čaščenje komunističnih zločincev nikdar ne bo in ni bilo drugače,2 žalitev
kdor pa tega ne izkoristi je gnilo jajce in bumbar,2 žalitev
kwaaa to je tipično levičarska mentaliteta primer braai je boljši od jote žalitev tistega ki ima rad slo nacionalno jed,2 žalitev
pust lačnih ust pridružite se nam na pustnem rajanju v grand casinò lipica in se posladkajte s slastnimi pustnimi dobrotami,0 ni sporni govor
folk k ma debatni krozek na balkonu v blokovskem naselju dej gmh pa pejt u bife,2 žalitev
foto neverjetna odločitev podjetnika tako skrbi za ljudi ki jim je orkan uničil domove,0 ni sporni govor
tehnologija in svet se vrti naprej le v serpentinškovi usrani luknji se vrtimo nazaj jugonostalgiki so presrečni,2 žalitev
bebček ni vrnil odlikovanja sv pizda tis še bolj zarukan kot sem mislil pa ne moooorš noooooo,2 žalitev
ja pizduš nomal ga pobožej pa mu kej lepega reč pa bo nehou robce cefrat,1 nespodobni govor
državljani moramo najprej poskrbeti da nas nihče več ne bo goljufal to je pred vsem vse drugo je manipulacija,2 žalitev
o bog kruto a res praznoglavci brez možganov in hrbtenic a nekaj pa ma tale naša leva elita,2 žalitev
je komentator pravkar ste izgubili gledalca fuj,2 žalitev
na vseh pozicijah so že otroci balkancev krojijo nam usodo ajde da pojedemo,2 žalitev
spel se z obzorja kreten zahojentam imaš trčka in njega porivaj al pa eno črtico potegni med frendi v rogu,2 žalitev
rdeči kamen še ena opuščena vas kočevskih nemcev čevsko,0 ni sporni govor
izziv preklopi na nova 24 tv čez dobrih 10 min zdaj smo skupinsko refreshali in gledali v dvk sajt prihaja pa zanimiva gostja,0 ni sporni govor
edino kar mu v življenju gre je blokiranje na tw bednik,2 žalitev
efi fiery vmesnika za nove sisteme konica minolta bizhub fiery ic308 in ic415 podpirata upravljanje novih t,0 ni sporni govor
po tej tvoji sprevrženi logiki ti torej mirne vesti rečem nacifašist,2 žalitev
jutri dopoldan v zoofo prinesem malo sončka pridite kaj naokrog z vami bom renata bedene,0 ni sporni govor
poljski elektropop za mirno nedeljsko jutro,0 ni sporni govor
sej ves ker je bil tam folk pizdi ce ga ne bi bilo bi pa folk pizdil,1 nespodobni govor
taka rdeča goveda so plačana po učinku bolj lažejo in zavajajo večji je honorar,2 žalitev
sem mislil da že vse vem o idiotih za volanom ampak ne to je pa vrhunec,2 žalitev
organizacija dela uspešnega zavarovalniškega strokovnjaka,0 ni sporni govor
kdor je podlegel marksistični komunistični ali socialistični ideologiji ne more biti intelektualni presežek,2 žalitev
ma jebe se meni za une za naše mi ni vseeno,1 nespodobni govor
to da je borut pahor vrhovni poveljnik obrambnih sil mi daje občutek popolne varnosti not,2 žalitev
nesreča avtobusa in tovornjaka poškodovanih več najstnikov,0 ni sporni govor
balinanje hokej nogomet košarka rokomet odbojka in vaterpolo,0 ni sporni govor
v ta pravni kaos ste nas vi pripeljali ves čas ste zraven višek pa je arbitraža,2 žalitev
huda nesreča v bitnjah pri bohinjski bistrici trčila motorista in avto,0 ni sporni govor
papir uporabljajte racionalno je iz recikliranih certifikatov mencingerpress,0 ni sporni govor
praviloma pomaga popolno ugašanje in prižiganje ter da telefon pustiš na miru da sam odmelje vse kar si misli,0 ni sporni govor
martincek je pa postal žaljiv,0 ni sporni govor
kim kardashian tokrat ovita v časopis paradirala po galeriji,0 ni sporni govor
ni krize ko ga prineseš nazaj počakaj nekaj ur da se segreje in izhlapi vsa kondenzirana vlaga,0 ni sporni govor
ehčričosej bi te po riti pa tak veš da otrok ne pretepam d žlehtnobasi,2 žalitev
člani kmalu spet skupaj pred jih čaka trojček pripravljalnih tekem,0 ni sporni govor
maja in šifrer sta od silnega zadovoljsta ob pisanju in branju teh nebuloz mokra med nogami eden bolj kot drugi,2 žalitev
bojan zakaj se z temi bedaki ukvarjaš pocasi in vsrajno tonejo pa so živčni,2 žalitev
primerjava s srednjim vekom je žaljiva takrat ni bilo morilskih mašinerij kakršne so uporabljali totalitarizmi,0 ni sporni govor
na kamniškem je divjalo neurje toča plazovi zalite kleti in ceste,0 ni sporni govor
to so res fantastični kraji in privilegij je bit tam in kolesarit čez te klance,0 ni sporni govor
ck_sds ste vsi mejni ja mejno paranoidno psihotični no eni tudi čezmejno,2 žalitev
se mi zdi da je bolj primerno vprašanje kdaj smo to dovolili in koliko časa bomo to še dopuščali,0 ni sporni govor
tole berem s cigaro v rokiv svinčenih časih jih ni bilo je jože vse pokuru,0 ni sporni govor
saj veš kak pravijo laščana pa cigana srečaš povsod,2 žalitev
kak ga je premetavalo šele ko mu je šiškova banda ored spomenikom v mariboru delala sramoto,2 žalitev
